POTASSIUM PhsCh   3.37000000000000E+002
POTASSIUM plcErg  4.08000000000000E+001
POTASSIUM ShrMod  1.03000000000000E+000
POTASSIUM Srsplc  1.54500000000000E-001
POTASSIUM T-dep   4.10000000000000E-001
POTASSIUM T-melt  3.37000000000000E+002
POTASSIUM VolD0   3.10000000000000E-005
POTASSIUM VolErg  4.08000000000000E+001
ROCKSALT  BdyD0   6.2000000000E-10
ROCKSALT  BdyErg  1.5500000000E+02
ROCKSALT  Burgr   3.3285485448E-10
ROCKSALT  CorD0   1.0000000000E-23
ROCKSALT  CorErg  1.5500000000E+02
ROCKSALT  Densty  2.1600000000E+03
ROCKSALT  DfmCn*  1.0000000000E+02
ROCKSALT  DfmCn1  1.0000000000E-14
ROCKSALT  DfmCnN  1.0000000000E+01
ROCKSALT  DfmGsz  8.0000000000E+00
ROCKSALT  DfmStN  4.0000000000E+01
ROCKSALT  DfmSy+  1.0000000000E-02
ROCKSALT  DfmSy-  1.0000000000E-06
ROCKSALT  DfmT+   1.0000000000E+00
ROCKSALT  DfmT-   0.0000000000E+00
ROCKSALT  EnrgSr  2.8000000000E-01
ROCKSALT  HipCn*  2.0000000000E+00
ROCKSALT  HipCn1  9.0000000000E+02
ROCKSALT  HipCnN  7.0000000000E+00
ROCKSALT  HipDn+  1.0000000000E+00
ROCKSALT  HipDn-  5.5000000000E-01
ROCKSALT  HipGsz  8.0000000000E-06
ROCKSALT  HipPfx  5.0000000000E+00
ROCKSALT  HipPlt  1.0000000000E+00
ROCKSALT  HipPP0  1.0000000000E-01
ROCKSALT  HipPrd  1.0000000000E-05
ROCKSALT  HipRD0  6.4000000000E-01
ROCKSALT  HipStN  4.0000000000E+01
ROCKSALT  HipSy+  1.0000000000E+01
ROCKSALT  HipSy-  1.0000000000E-03
ROCKSALT  HipT+   1.0000000000E+00
ROCKSALT  HipT-   4.0000000000E-01
ROCKSALT  HipTfx  6.7300000000E+02
ROCKSALT  IMC     4.7000000000E+01
ROCKSALT  LatErg  6.0000000000E-02
ROCKSALT  LatSrs  6.0000000000E-03
ROCKSALT  n-plc   3.6000000000E+00
ROCKSALT  ObsErg  5.0000000000E-01
ROCKSALT  ObsSrs  1.3000000000E-03
ROCKSALT  Omega   4.4900000000E-29
ROCKSALT  plcErg  2.1700000000E+02
ROCKSALT  ShrMod  1.5998888547E+01
ROCKSALT  Srsplc  1.8000000000E+01
ROCKSALT  SurD0   1.0000000000E-11
ROCKSALT  SurErg  2.1700000000E+02
ROCKSALT  T-dep   6.0635730858E-01
ROCKSALT  T-melt  1.0740000000E+03
ROCKSALT  VolD0   2.5000000000E-02
ROCKSALT  VolErg  2.1700000000E+02
ROCKSALT  YldSrs  3.3000000000E+01
ROCKSALT  YldTdp  7.3000000000E-01
ROCKSALT  YngMod  4.0270000000E+01
SI3N4     BdyD0   3.1000000000E-07
SI3N4     BdyErg  6.1100000000E+02
SI3N4     Burgr   3.0800000000E-10
SI3N4     CorD0   1.0000000000E-30
SI3N4     CorErg  6.1100000000E+02
SI3N4     DfmCn*  1.0000000000E+02
SI3N4     DfmCn1  1.0000000000E-12
SI3N4     DfmCnN  7.0000000000E+00
SI3N4     DfmSy+  1.0000000000E-01
SI3N4     IMC     4.2000000000E+01
SI3N4     LatErg  2.0000000000E-01
SI3N4     LatSrs  3.4000000000E-02
SI3N4     n-plc   5.0000000000E+00
SI3N4     ObsErg  5.0000000000E-01
SI3N4     ObsSrs  1.0000000000E-03
SI3N4     Omega   2.0700000000E-29
SI3N4     plcErg  9.1200000000E+02
SI3N4     ShrMod  2.0000000000E+02
SI3N4     Srsplc  9.0000000000E+01
SI3N4     T-dep   1.8000000000E-01
SI3N4     T-melt  3.1030000000E+03
SI3N4     VolD0   8.4000000000E+05
SI3N4     VolErg  9.1200000000E+02
SIC       BdyD0   3.1000000000E-07
SIC       BdyErg  6.1100000000E+02
SIC       Burgr   3.0800000000E-10
SIC       CorD0   1.0000000000E-30
SIC       CorErg  6.1100000000E+02
SIC       DfmCn*  1.0000000000E+02
SIC       DfmCn1  1.0000000000E-12
SIC       DfmCnN  7.0000000000E+00
SIC       DfmSy+  1.0000000000E-01
SIC       IMC     4.2000000000E+01
SIC       LatErg  2.0000000000E-01
SIC       LatSrs  3.4000000000E-02
SIC       n-plc   5.0000000000E+00
SIC       ObsErg  5.0000000000E-01
SIC       ObsSrs  1.0000000000E-03
SIC       Omega   2.0700000000E-29
SIC       plcErg  9.1200000000E+02
SIC       ShrMod  2.0000000000E+02
SIC       Srsplc  9.0000000000E+01
SIC       T-dep   1.8000000000E-01
SIC       T-melt  3.1030000000E+03
SIC       VolD0   8.4000000000E+05
SIC       VolErg  9.1200000000E+02
SILICON   BdyD0   1.0000000000E-15
SILICON   BdyErg  3.0000000000E+02
SILICON   Burgr   3.8300000000E-10
SILICON   CorD0   1.0000000000E-25
SILICON   CorErg  3.0000000000E+02
SILICON   DfmSy+  1.0000000000E-01
SILICON   IMC     4.1000000000E+01
SILICON   LatErg  2.0000000000E-01
SILICON   LatSrs  7.0000000000E-02
SILICON   n-plc   5.0000000000E+00
SILICON   ObsErg  5.0000000000E-01
SILICON   ObsSrs  7.0000000000E-03
SILICON   Omega   2.0000000000E-29
SILICON   plcErg  4.9600000000E+02
SILICON   ShrMod  6.4500000000E+01
SILICON   Srsplc  4.0000000000E+02
SILICON   T-dep   7.7000000000E-02
SILICON   T-melt  1.6870000000E+03
SILICON   VolD0   9.0000000000E-01
SILICON   VolErg  4.9600000000E+02
SILVER    BdyD0   6.9400000000E-15
SILVER    BdyErg  8.9800000000E+01
SILVER    Burgr   2.4134848026E-10
SILVER    CorD0   1.0000000000E-23
SILVER    CorErg  8.9800000000E+01
SILVER    Densty  1.0500000000E+04
SILVER    DfmCn*  1.0000000000E+02
SILVER    DfmCn1  1.0000000000E-14
SILVER    DfmCnN  1.0000000000E+01
SILVER    DfmGsz  2.0000000000E+01
SILVER    DfmStN  4.0000000000E+01
SILVER    DfmSy+  1.0000000000E-02
SILVER    DfmSy-  1.0000000000E-06
SILVER    DfmT+   1.0000000000E+00
SILVER    DfmT-   0.0000000000E+00
SILVER    EnrgSr  1.1200000000E+00
SILVER    HipCn*  3.1622777000E+00
SILVER    HipCn1  3.6000000000E+03
SILVER    HipCnN  5.0000000000E+00
SILVER    HipDn+  1.0000000000E+00
SILVER    HipDn-  6.0000000000E-01
SILVER    HipGsz  2.0000000000E-05
SILVER    HipPfx  2.0000000000E+01
SILVER    HipPlt  1.0000000000E+00
SILVER    HipPP0  1.0000000000E-01
SILVER    HipPrd  2.2000000000E-05
SILVER    HipRD0  6.2000000000E-01
SILVER    HipStN  4.0000000000E+01
SILVER    HipSy+  1.0000000000E+01
SILVER    HipSy-  1.0000000000E-03
SILVER    HipT+   1.0000000000E+00
SILVER    HipT-   4.0000000000E-01
SILVER    HipTfx  8.2307800000E+02
SILVER    IMC     1.1000000000E+01
SILVER    LatErg  6.0000000000E-02
SILVER    LatSrs  6.0000000000E-03
SILVER    n-plc   4.3000000000E+00
SILVER    ObsErg  5.0000000000E-01
SILVER    ObsSrs  1.3000000000E-03
SILVER    Omega   1.7100000000E-29
SILVER    plcErg  1.8500000000E+02
SILVER    ShrMod  2.8297847650E+01
SILVER    Srsplc  2.8500000000E+01
SILVER    SurD0   1.5000000000E-06
SILVER    SurErg  2.6600000000E+02
SILVER    T-dep   4.7733524355E-01
SILVER    T-melt  1.2340000000E+03
SILVER    VolD0   4.4000000000E-05
SILVER    VolErg  1.8500000000E+02
SILVER    YldSrs  4.0000000000E+01
SILVER    YldTdp  6.0000000000E-01
SILVER    YngMod  7.5800000000E+01
SS-304    Densty  7.8700000000E+03
SS-304    EnrgSr  2.1500000000E+00
SS-304    HipCn*  3.1622777000E+00
SS-304    HipCn1  3.6000000000E+03
SS-304    HipCnN  7.0000000000E+00
SS-304    HipDn+  1.0000000000E+00
SS-304    HipDn-  5.5000000000E-01
SS-304    HipGsz  2.0000000000E-05
SS-304    HipPfx  1.0000000000E+02
SS-304    HipPlt  1.0000000000E+00
SS-304    HipPP0  1.0000000000E-01
SS-304    HipPrd  2.5000000000E-05
SS-304    HipRD0  6.1000000000E-01
SS-304    HipStN  1.5000000000E+02
SS-304    HipSy+  1.0000000000E+01
SS-304    HipSy-  1.0000000000E-04
SS-304    HipT+   8.0000000000E-01
SS-304    HipT-   4.0000000000E-01
SS-304    HipTfx  1.2730000000E+03
SS-304    Omega   1.2100000000E-29
SS-304    SurD0   1.1000000000E-10
SS-304    SurErg  2.2000000000E+02
SS-304    YldSrs  4.3500000000E+02
SS-304    YldTdp  5.0000000000E-01
SS-304    YngMod  2.1600000000E+02
SS-316    BdyD0   2.0000000000E-13
SS-316    BdyErg  1.6700000000E+02
SS-316    Burgr   2.1509206647E-10
SS-316    CorD0   1.0000000000E-23
SS-316    CorErg  1.6700000000E+02
SS-316    Densty  8.0500000000E+03
SS-316    DfmCn*  1.0000000000E+02
SS-316    DfmCn1  1.0000000000E-14
SS-316    DfmCnN  1.0000000000E+01
SS-316    DfmGsz  2.0000000000E+01
SS-316    DfmStN  4.0000000000E+01
SS-316    DfmSy+  1.0000000000E-02
SS-316    DfmSy-  1.0000000000E-06
SS-316    DfmT+   1.0000000000E+00
SS-316    DfmT-   0.0000000000E+00
SS-316    EnrgSr  1.9500000000E+00
SS-316    HipCn*  2.0000000000E+00
SS-316    HipCn1  9.0000000000E+02
SS-316    HipCnN  7.0000000000E+00
SS-316    HipDn+  1.0000000000E+00
SS-316    HipDn-  6.0000000000E-01
SS-316    HipGsz  2.0000000000E-05
SS-316    HipPfx  1.0000000000E+02
SS-316    HipPlt  1.0000000000E+00
SS-316    HipPP0  1.0000000000E-01
SS-316    HipPrd  1.5000000000E-05
SS-316    HipRD0  6.2000000000E-01
SS-316    HipStN  4.0000000000E+01
SS-316    HipSy+  1.0000000000E+00
SS-316    HipSy-  1.0000000000E-02
SS-316    HipT+   9.0000000000E-01
SS-316    HipT-   6.0000000000E-01
SS-316    HipTfx  1.0730000000E+03
SS-316    IMC     1.1000000000E+01
SS-316    LatErg  6.0000000000E-02
SS-316    LatSrs  6.0000000000E-03
SS-316    n-plc   7.9000000000E+00
SS-316    ObsErg  5.0000000000E-01
SS-316    ObsSrs  1.3000000000E-03
SS-316    Omega   1.2100000000E-29
SS-316    plcErg  2.8000000000E+02
SS-316    ShrMod  8.2099285714E+01
SS-316    Srsplc  2.2000000000E+02
SS-316    SurD0   1.0000000000E-10
SS-316    SurErg  2.8000000000E+02
SS-316    T-dep   7.3798449613E-01
SS-316    T-melt  1.6800000000E+03
SS-316    VolD0   3.7000000000E-05
SS-316    VolErg  2.8000000000E+02
SS-316    YldSrs  5.2000000000E+02
SS-316    YldTdp  5.0000000000E-01
SS-316    YngMod  2.1600000000E+02
T-STEEL   BdyD0   2.0000000000E-13
T-STEEL   BdyErg  1.6700000000E+02
T-STEEL   Burgr   2.1509206647E-10
T-STEEL   CorD0   1.0000000000E-23
T-STEEL   CorErg  1.6700000000E+02
T-STEEL   Densty  8.0500000000E+03
T-STEEL   DfmCn*  1.0000000000E+02
T-STEEL   DfmCn1  1.0000000000E-14
T-STEEL   DfmCnN  1.0000000000E+01
T-STEEL   DfmGsz  1.0000000000E+03
T-STEEL   DfmStN  4.0000000000E+01
T-STEEL   DfmSy+  1.0000000000E-02
T-STEEL   DfmSy-  1.0000000000E-06
T-STEEL   DfmT+   1.0000000000E+00
T-STEEL   DfmT-   0.0000000000E+00
T-STEEL   EnrgSr  2.1500000000E+00
T-STEEL   HipCn*  2.0000000000E+00
T-STEEL   HipCn1  9.0000000000E+02
T-STEEL   HipCnN  7.0000000000E+00
T-STEEL   HipDn+  1.0000000000E+00
T-STEEL   HipDn-  6.0000000000E-01
T-STEEL   HipGsz  1.0000000000E-03
T-STEEL   HipPfx  1.0000000000E+02
T-STEEL   HipPlt  1.0000000000E+00
T-STEEL   HipPP0  1.0000000000E-01
T-STEEL   HipPrd  5.0000000000E-05
T-STEEL   HipRD0  6.2000000000E-01
T-STEEL   HipStN  4.0000000000E+01
T-STEEL   HipSy+  1.0000000000E+01
T-STEEL   HipSy-  1.0000000000E-03
T-STEEL   HipT+   1.0000000000E+00
T-STEEL   HipT-   4.0000000000E-01
T-STEEL   HipTfx  1.4730000000E+03
T-STEEL   IMC     1.4000000000E+01
T-STEEL   LatErg  6.0000000000E-02
T-STEEL   LatSrs  6.0000000000E-03
T-STEEL   n-plc   7.5000000000E+00
T-STEEL   ObsErg  5.0000000000E-01
T-STEEL   ObsSrs  1.3000000000E-03
T-STEEL   Omega   1.2100000000E-29
T-STEEL   plcErg  2.8000000000E+02
T-STEEL   ShrMod  7.9818750000E+01
T-STEEL   Srsplc  2.5000000000E+02
T-STEEL   SurD0   1.1000000000E-10
T-STEEL   SurErg  2.2000000000E+02
T-STEEL   T-dep   7.3798449612E-01
T-STEEL   T-melt  1.6800000000E+03
T-STEEL   VolD0   3.7000000000E-05
T-STEEL   VolErg  2.8000000000E+02
T-STEEL   YldSrs  5.0000000000E+02
T-STEEL   YldTdp  5.0000000000E-01
T-STEEL   YngMod  2.1000000000E+02
TI-ALPHA  BdyD0   3.6000000000E-16
TI-ALPHA  BdyErg  9.7000000000E+01
TI-ALPHA  Burgr   2.4367590186E-10
TI-ALPHA  CorD0   1.0000000000E-23
TI-ALPHA  CorErg  9.7000000000E+01
TI-ALPHA  Densty  4.5070000000E+03
TI-ALPHA  DfmCn*  1.0000000000E+02
TI-ALPHA  DfmCn1  1.0000000000E-14
TI-ALPHA  DfmCnN  1.0000000000E+01
TI-ALPHA  DfmGsz  2.0000000000E+01
TI-ALPHA  DfmStN  4.0000000000E+01
TI-ALPHA  DfmSy+  1.0000000000E-02
TI-ALPHA  DfmSy-  1.0000000000E-06
TI-ALPHA  DfmT+   1.0000000000E+00
TI-ALPHA  DfmT-   0.0000000000E+00
TI-ALPHA  EnrgSr  1.7000000000E+00
TI-ALPHA  HipCn*  2.0000000000E+00
TI-ALPHA  HipCn1  9.0000000000E+02
TI-ALPHA  HipCnN  7.0000000000E+00
TI-ALPHA  HipDn+  1.0000000000E+00
TI-ALPHA  HipDn-  6.0000000000E-01
TI-ALPHA  HipGsz  2.0000000000E-05
TI-ALPHA  HipPfx  1.0000000000E+02
TI-ALPHA  HipPlt  1.0000000000E+00
TI-ALPHA  HipPP0  1.0000000000E-01
TI-ALPHA  HipPrd  1.0000000000E-05
TI-ALPHA  HipRD0  6.2000000000E-01
TI-ALPHA  HipStN  4.0000000000E+01
TI-ALPHA  HipSy+  1.0000000000E+01
TI-ALPHA  HipSy-  1.0000000000E-03
TI-ALPHA  HipT+   1.0000000000E+00
TI-ALPHA  HipT-   3.0000000000E-01
TI-ALPHA  HipTfx  1.2893110000E+03
TI-ALPHA  IMC     1.2000000000E+01
TI-ALPHA  LatErg  6.0000000000E-02
TI-ALPHA  LatSrs  6.0000000000E-03
TI-ALPHA  n-plc   4.3000000000E+00
TI-ALPHA  ObsErg  5.0000000000E-01
TI-ALPHA  ObsSrs  1.3000000000E-03
TI-ALPHA  Omega   1.7600000000E-29
TI-ALPHA  plcErg  2.4200000000E+02
TI-ALPHA  ShrMod  4.3626921883E+01
TI-ALPHA  Srsplc  1.2000000000E+01
TI-ALPHA  SurD0   1.0000000000E-10
TI-ALPHA  SurErg  1.5000000000E+02
TI-ALPHA  T-dep   7.8969586927E-01
TI-ALPHA  T-melt  1.9330000000E+03
TI-ALPHA  VolD0   8.6000000000E-10
TI-ALPHA  VolErg  1.5000000000E+02
TI-ALPHA  YldSrs  1.7000000000E+02
TI-ALPHA  YldTdp  5.0000000000E-01
TI-ALPHA  YngMod  1.1600000000E+02
TI-BETA   BdyD0   5.4000000000E-17
TI-BETA   BdyErg  1.5300000000E+02
TI-BETA   Burgr   2.4595962891E-10
TI-BETA   CorD0   1.0000000000E-23
TI-BETA   CorErg  1.5300000000E+02
TI-BETA   Densty  4.5100000000E+03
TI-BETA   DfmCn*  1.0000000000E+02
TI-BETA   DfmCn1  1.0000000000E-14
TI-BETA   DfmCnN  1.0000000000E+01
TI-BETA   DfmGsz  2.0000000000E+01
TI-BETA   DfmStN  4.0000000000E+01
TI-BETA   DfmSy+  1.0000000000E-02
TI-BETA   DfmSy-  1.0000000000E-06
TI-BETA   DfmT+   1.0000000000E+00
TI-BETA   DfmT-   0.0000000000E+00
TI-BETA   EnrgSr  1.7000000000E+00
TI-BETA   HipCn*  2.0000000000E+00
TI-BETA   HipCn1  9.0000000000E+02
TI-BETA   HipCnN  7.0000000000E+00
TI-BETA   HipDn+  1.0000000000E+00
TI-BETA   HipDn-  6.0000000000E-01
TI-BETA   HipGsz  2.0000000000E-05
TI-BETA   HipPfx  3.3333333333E+01
TI-BETA   HipPlt  1.0000000000E+00
TI-BETA   HipPP0  1.0000000000E-01
TI-BETA   HipPrd  1.0000000000E-05
TI-BETA   HipRD0  6.2000000000E-01
TI-BETA   HipStN  4.0000000000E+01
TI-BETA   HipSy+  1.0000000000E+01
TI-BETA   HipSy-  1.0000000000E-03
TI-BETA   HipT+   1.0000000000E+00
TI-BETA   HipT-   3.0000000000E-01
TI-BETA   HipTfx  1.2873100000E+03
TI-BETA   IMC     1.1000000000E+01
TI-BETA   LatErg  6.0000000000E-02
TI-BETA   LatSrs  6.0000000000E-03
TI-BETA   n-plc   4.3000000000E+00
TI-BETA   ObsErg  5.0000000000E-01
TI-BETA   ObsSrs  1.3000000000E-03
TI-BETA   Omega   1.8100000000E-29
TI-BETA   plcErg  1.5300000000E+02
TI-BETA   ShrMod  1.9453927461E+01
TI-BETA   Srsplc  2.0000000000E+01
TI-BETA   SurD0   1.0000000000E-10
TI-BETA   SurErg  1.5300000000E+02
TI-BETA   T-dep   4.6394230769E-01
TI-BETA   T-melt  1.9300000000E+03
TI-BETA   VolD0   1.9000000000E-07
TI-BETA   VolErg  1.5300000000E+02
TI-BETA   YldSrs  1.0000000000E+02
TI-BETA   YldTdp  5.0000000000E-01
TI-BETA   YngMod  5.4700000000E+01
TIN       BdyD0   3.0000000000E-15
TIN       BdyErg  3.9900000000E+01
TIN       Burgr   2.8306070763E-10
TIN       CorD0   1.0000000000E-23
TIN       CorErg  3.9900000000E+01
TIN       Densty  7.3000000000E+03
TIN       DfmCn*  1.0000000000E+02
TIN       DfmCn1  1.0000000000E-14
TIN       DfmCnN  1.0000000000E+01
TIN       DfmGsz  2.0000000000E+01
TIN       DfmStN  4.0000000000E+01
TIN       DfmSy+  1.0000000000E-02
TIN       DfmSy-  1.0000000000E-06
TIN       DfmT+   1.0000000000E+00
TIN       DfmT-   0.0000000000E+00
TIN       EnrgSr  6.8000000000E-01
TIN       HipCn*  2.0000000000E+00
TIN       HipCn1  9.0000000000E+02
TIN       HipCnN  7.0000000000E+00
TIN       HipDn+  1.0000000000E+00
TIN       HipDn-  6.0000000000E-01
TIN       HipGsz  2.0000000000E-05
TIN       HipPfx  5.3000000000E+00
TIN       HipPlt  1.0000000000E+00
TIN       HipPP0  1.0000000000E-01
TIN       HipPrd  1.0000000000E-05
TIN       HipRD0  6.2000000000E-01
TIN       HipStN  4.0000000000E+01
TIN       HipSy+  1.0000000000E+01
TIN       HipSy-  1.0000000000E-03
TIN       HipT+   1.0000000000E+00
TIN       HipT-   3.0000000000E-01
TIN       HipTfx  3.3683500000E+02
TIN       IMC     1.6000000000E+01
TIN       LatErg  6.0000000000E-02
TIN       LatSrs  6.0000000000E-03
TIN       n-plc   6.6000000000E+00
TIN       ObsErg  5.0000000000E-01
TIN       ObsSrs  1.3000000000E-03
TIN       Omega   2.7600000000E-29
TIN       plcErg  9.4000000000E+01
TIN       ShrMod  2.3292118812E+01
TIN       Srsplc  1.4000000000E+01
TIN       SurD0   2.2000000000E-11
TIN       SurErg  6.4000000000E+01
TIN       T-dep   5.6480263158E-01
TIN       T-melt  5.0500000000E+02
TIN       VolD0   9.1000000000E-04
TIN       VolErg  1.0500000000E+02
TIN       YldSrs  2.1800000000E+01
TIN       YldTdp  8.5000000000E-01
TIN       YngMod  4.6900000000E+01
TUNGSTEN  BdyD0   5.4800000000E-13
TUNGSTEN  BdyErg  3.7800000000E+02
TUNGSTEN  Burgr   2.3557115219E-10
TUNGSTEN  CorD0   1.0000000000E-23
TUNGSTEN  CorErg  3.7800000000E+02
TUNGSTEN  Densty  1.9300000000E+04
TUNGSTEN  DfmCn*  1.0000000000E+02
TUNGSTEN  DfmCn1  1.0000000000E-14
TUNGSTEN  DfmCnN  1.0000000000E+01
TUNGSTEN  DfmGsz  2.0000000000E+01
TUNGSTEN  DfmStN  4.0000000000E+01
TUNGSTEN  DfmSy+  1.0000000000E-02
TUNGSTEN  DfmSy-  1.0000000000E-06
TUNGSTEN  DfmT+   1.0000000000E+00
TUNGSTEN  DfmT-   0.0000000000E+00
TUNGSTEN  EnrgSr  2.6500000000E+00
TUNGSTEN  HipCn*  2.0000000000E+00
TUNGSTEN  HipCn1  9.0000000000E+02
TUNGSTEN  HipCnN  7.0000000000E+00
TUNGSTEN  HipDn+  1.0000000000E+00
TUNGSTEN  HipDn-  6.0000000000E-01
TUNGSTEN  HipGsz  2.0000000000E-05
TUNGSTEN  HipPfx  1.0000000000E+02
TUNGSTEN  HipPlt  1.0000000000E+00
TUNGSTEN  HipPP0  1.0000000000E-01
TUNGSTEN  HipPrd  1.0000000000E-05
TUNGSTEN  HipRD0  6.2000000000E-01
TUNGSTEN  HipStN  4.0000000000E+01
TUNGSTEN  HipSy+  1.0000000000E+01
TUNGSTEN  HipSy-  1.0000000000E-03
TUNGSTEN  HipT+   1.0000000000E+00
TUNGSTEN  HipT-   3.0000000000E-01
TUNGSTEN  HipTfx  2.4565610000E+03
TUNGSTEN  IMC     1.4000000000E+01
TUNGSTEN  LatErg  6.0000000000E-02
TUNGSTEN  LatSrs  6.0000000000E-03
TUNGSTEN  n-plc   4.7000000000E+00
TUNGSTEN  ObsErg  5.0000000000E-01
TUNGSTEN  ObsSrs  1.3000000000E-03
TUNGSTEN  Omega   1.5900000000E-29
TUNGSTEN  plcErg  5.8500000000E+02
TUNGSTEN  ShrMod  1.1737400217E+02
TUNGSTEN  Srsplc  5.4000000000E+01
TUNGSTEN  SurD0   2.5500000000E-13
TUNGSTEN  SurErg  3.2600000000E+02
TUNGSTEN  T-dep   3.6859099289E-01
TUNGSTEN  T-melt  3.6830000000E+03
TUNGSTEN  VolD0   5.6000000000E-04
TUNGSTEN  VolErg  5.8500000000E+02
TUNGSTEN  YldSrs  3.0000000000E+02
TUNGSTEN  YldTdp  3.8000000000E-01
TUNGSTEN  YngMod  3.4500000000E+02
URANIA    BdyD0   2.0000000000E-15
URANIA    BdyErg  2.9300000000E+02
URANIA    Burgr   3.2267158714E-10
URANIA    CorD0   1.0000000000E-23
URANIA    CorErg  2.9300000000E+02
URANIA    Densty  1.0940000000E+04
URANIA    DfmCn*  1.0000000000E+02
URANIA    DfmCn1  1.0000000000E-14
URANIA    DfmCnN  1.0000000000E+01
URANIA    DfmGsz  2.0000000000E+01
URANIA    DfmStN  4.0000000000E+01
URANIA    DfmSy+  1.0000000000E-02
URANIA    DfmSy-  1.0000000000E-06
URANIA    DfmT+   1.0000000000E+00
URANIA    DfmT-   0.0000000000E+00
URANIA    EnrgSr  1.0000000000E+00
URANIA    HipCn*  2.0000000000E+00
URANIA    HipCn1  9.0000000000E+02
URANIA    HipCnN  7.0000000000E+00
URANIA    HipDn+  1.0000000000E+00
URANIA    HipDn-  6.0000000000E-01
URANIA    HipGsz  2.0000000000E-05
URANIA    HipPfx  1.0000000000E+02
URANIA    HipPlt  1.0000000000E+00
URANIA    HipPP0  1.0000000000E-01
URANIA    HipPrd  1.0000000000E-05
URANIA    HipRD0  6.2000000000E-01
URANIA    HipStN  4.0000000000E+01
URANIA    HipSy+  1.0000000000E+01
URANIA    HipSy-  1.0000000000E-03
URANIA    HipT+   1.0000000000E+00
URANIA    HipT-   3.0000000000E-01
URANIA    HipTfx  2.0543600000E+03
URANIA    IMC     3.3000000000E+01
URANIA    LatErg  6.0000000000E-02
URANIA    LatSrs  6.0000000000E-03
URANIA    n-plc   4.0000000000E+00
URANIA    ObsErg  5.0000000000E-01
URANIA    ObsSrs  1.3000000000E-03
URANIA    Omega   4.0900000000E-29
URANIA    plcErg  4.5200000000E+02
URANIA    ShrMod  8.5273775216E+01
URANIA    Srsplc  1.7000000000E+02
URANIA    SurD0   1.0200000000E-06
URANIA    SurErg  4.5200000000E+02
URANIA    T-dep   3.3861524164E-01
URANIA    T-melt  3.1230000000E+03
URANIA    VolD0   1.2000000000E-05
URANIA    VolErg  4.5200000000E+02
URANIA    YldSrs  4.3000000000E+02
URANIA    YldTdp  3.5000000000E-01
URANIA    YngMod  2.5000000000E+02
Y-BA-CUO  BdyD0   1.9479332036E-16
Y-BA-CUO  BdyErg  1.2803560000E+02
Y-BA-CUO  Burgr   2.4996650202E-10
Y-BA-CUO  CorD0   1.0000000000E-23
Y-BA-CUO  CorErg  1.2803560000E+02
Y-BA-CUO  Densty  6.2000000000E+03
Y-BA-CUO  DfmCn*  1.0000000000E+02
Y-BA-CUO  DfmCn1  1.0000000000E-14
Y-BA-CUO  DfmCnN  1.0000000000E+01
Y-BA-CUO  DfmGsz  2.0000000000E+01
Y-BA-CUO  DfmStN  1.5000000000E+02
Y-BA-CUO  DfmSy+  1.0000000000E-02
Y-BA-CUO  DfmSy-  1.0000000000E-06
Y-BA-CUO  DfmT+   1.0000000000E+00
Y-BA-CUO  DfmT-   0.0000000000E+00
Y-BA-CUO  EnrgSr  1.0000000000E+00
Y-BA-CUO  HipCn*  2.0000000000E+00
Y-BA-CUO  HipCn1  9.0000000000E+02
Y-BA-CUO  HipCnN  7.0000000000E+00
Y-BA-CUO  HipDn+  1.0000000000E+00
Y-BA-CUO  HipDn-  6.0000000000E-01
Y-BA-CUO  HipGsz  2.0000000000E-05
Y-BA-CUO  HipPfx  1.0000000000E+02
Y-BA-CUO  HipPlt  1.0000000000E+00
Y-BA-CUO  HipPP0  1.0000000000E-01
Y-BA-CUO  HipPrd  1.0000000000E-05
Y-BA-CUO  HipRD0  6.2000000000E-01
Y-BA-CUO  HipStN  1.5000000000E+02
Y-BA-CUO  HipSy+  1.0000000000E+01
Y-BA-CUO  HipSy-  1.0000000000E-04
Y-BA-CUO  HipT+   1.0000000000E+00
Y-BA-CUO  HipT-   3.0000000000E-01
Y-BA-CUO  HipTfx  1.1730000000E+03
Y-BA-CUO  IMC     3.3000000000E+01
Y-BA-CUO  LatErg  6.0000000000E-02
Y-BA-CUO  LatSrs  6.0000000000E-03
Y-BA-CUO  n-plc   3.0000000000E+00
Y-BA-CUO  ObsErg  5.0000000000E-01
Y-BA-CUO  ObsSrs  1.3000000000E-03
Y-BA-CUO  Omega   1.9000000000E-29
Y-BA-CUO  plcErg  1.6400000000E+02
Y-BA-CUO  ShrMod  5.1150000000E+01
Y-BA-CUO  Srsplc  5.0000000000E+02
Y-BA-CUO  SurD0   1.0000000000E-10
Y-BA-CUO  SurErg  1.6400000000E+02
Y-BA-CUO  T-dep   4.5161290323E-01
Y-BA-CUO  T-melt  1.4000000000E+03
Y-BA-CUO  VolD0   7.3000000000E-07
Y-BA-CUO  VolErg  1.7500000000E+02
Y-BA-CUO  YldSrs  1.0000000000E+03
Y-BA-CUO  YldTdp  5.0000000000E-01
Y-BA-CUO  YngMod  1.4000000000E+02
ZIRCONIA  BdyD0   7.54000000000000E-017
ZIRCONIA  BdyErg  1.26000000000000E+002
ZIRCONIA  BrkDn   1.00000000000000E-003
ZIRCONIA  Burgr   5.12000000000000E-010
ZIRCONIA  CorD0   1.00000000000000E-023
ZIRCONIA  CorErg  1.26000000000000E+002
